hgnc_id	alias_name|alias_symbol|name|prev_name|prev_symbol|symbol
HGNC:3438	ARMD5|CKN2|CSB|Cockayne syndrome B protein|ERCC excision repair 6, chromatin remodeling factor|ERCC6|RAD26|excision repair cross-complementation group 6|excision repair cross-complementing rodent repair deficiency, complementation group 6
HGNC:20794	ERCC excision repair 6 like, spindle assembly checkpoint helicase|ERCC6L|FLJ20105|PICH|PLK1-interacting checkpoint helicase|RAD26L|excision repair cross-complementation group 6 like|excision repair cross-complementing rodent repair deficiency, complementation group 6-like
HGNC:26922	C9orf102|ERCC excision repair 6 like 2|ERCC6L2|FLJ37706|RAD26L|chromosome 9 open reading frame 102|excision repair cross-complementation group 6 like 2|excision repair cross-complementing rodent repair deficiency, complementation group 6-like 2
HGNC:3439	CKN1|CSA|Cockayne syndrome 1 (classical)|ERCC excision repair 8, CSA ubiquitin ligase complex subunit|ERCC8|excision repair cross-complementation group 8|excision repair cross-complementing rodent repair deficiency, complementation group 8
HGNC:3443	ER|EREG|epiregulin
HGNC:3444	ERF|ETS2 repressor factor|Ets2 repressor factor|PE-2|PE2
HGNC:26727	C1QTNF15|CTRP15|ERFE|FAM132B|FLJ37034|erythroferrone|family with sequence similarity 132, member B|myonectin
HGNC:3446	ERG|ERG, ETS transcription factor|TMPRSS2-ERG prostate cancer specific|erg-3|p55|transcriptional regulator ERG (transforming protein ERG)|v-ets avian erythroblastosis virus E26 oncogene homolog|v-ets avian erythroblastosis virus E26 oncogene related|v-ets erythroblastosis virus E26 oncogene like
HGNC:29205	ERGIC-32|ERGIC1|ERGIC32|KIAA1181|NET24|endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1|endoplasmic reticulum-golgi intermediate compartment 1
HGNC:30208	ERGIC and golgi 2|ERGIC2|Erv41|PTX1
HGNC:15927	C20orf47|CGI-54|ERGIC and golgi 3|ERGIC3|Erv46|NY-BR-84|PRO0989|SDBCAG84|chromosome 20 open reading frame 47|serologically defined breast cancer antigen 84
HGNC:3447	DROER|ERH|enhancer of rudimentary (Drosophila) homolog|enhancer of rudimentary homolog (Drosophila)
HGNC:23994	3'HEXO|ERI1|THEX1|enhanced RNAi three prime mRNA exonuclease homolog 1 (C.elegans)|exoribonuclease 1|three prime histone mRNA exonuclease 1
HGNC:30541	ERI1 exoribonuclease family member 2|ERI2|EXOD1|KIAA1504|MGC16943|ZGRF5|enhanced RNAi three prime mRNA exonuclease homolog 2 (C.elegans)|exonuclease domain containing 1|exoribonuclease 2|zinc finger, GRF-type containing 5
HGNC:17276	ERI1 exoribonuclease family member 3|ERI3|FLJ22943|PINT1|PRNPIP|enhanced RNAi three prime mRNA exonuclease homolog 3 (C.elegans)|exoribonuclease 3|prion protein interacting protein
HGNC:27234	ERICH1|glutamate rich 1|glutamate-rich 1
HGNC:44395	ERICH2|glutamate rich 2|glutamate-rich 2
HGNC:25346	C1orf173|DKFZp547I048|ERICH3|RP11-653A5.1|chromosome 1 open reading frame 173|glutamate rich 3|glutamate-rich 3
HGNC:34497	C19orf69|ERICH4|LOC100170765|chromosome 19 open reading frame 69|glutamate rich 4|glutamate-rich 4
HGNC:26823	C8orf47|ERICH5|FLJ39553|chromosome 8 open reading frame 47|glutamate rich 5|glutamate-rich 5
HGNC:28602	C3orf44|ERICH6|ERICH6A|FAM194A|MGC39662|chromosome 3 open reading frame 44|family with sequence similarity 194, member A|glutamate rich 6|glutamate-rich 6|glutamate-rich 6A
HGNC:26523	ERICH6B|FAM194B|FLJ32682|family with sequence similarity 194, member B|glutamate rich 6B|glutamate-rich 6B
HGNC:25222	C2orf30|CL25084|ERLEC1|ERLECTIN|XTP3-B|XTP3TPB|chromosome 2 open reading frame 30|endoplasmic reticulum lectin 1|erlectin 1
HGNC:16947	Band_7 23-211 Keo4 (Interim) similar to C.elegans protein C42C1.9|C10orf69|ER lipid raft associated 1|ERLIN1|Erlin-1|KE04|SPFH domain family, member 1|SPFH1|SPG62|chromosome 10 open reading frame 69
HGNC:1356	C8orf2|ER lipid raft associated 2|ERLIN2|Erlin-2|NET32|SPFH domain family, member 2|SPFH2|SPG18|chromosome 8 open reading frame 2
HGNC:15743	BTN5|ERMAP|RD|Radin blood group|SC|Scianna blood group|erythroblast membrane associated protein (Scianna blood group)|erythroblast membrane-associated protein|erythroblast membrane-associated protein (RD and SC blood groups)|erythroblast membrane-associated protein (Scianna blood group)
HGNC:21056	C6orf70|ER membrane associated RNA degradation|ERMARD|FLJ11152|chromosome 6 open reading frame 70|dJ266L20.3
HGNC:29208	ERMIN|ERMN|JN|KIAA1189|ermin|ermin, ERM-like protein|juxtanodin
HGNC:23703	ERMP1|FLJ23309|FXNA|Felix-ina|KIAA1815|endoplasmic reticulum metallopeptidase 1
HGNC:3449	ER to nucleus signalling 1|ERN1|IRE1|IRE1P|Serine/threonine-protein kinase/endoribonuclease IRE1|endoplasmic reticulum to nucleus signaling 1|inositol-requiring enzyme 1
HGNC:16942	ER to nucleus signalling 2|ERN2|IRE1b|endoplasmic reticulum to nucleus signaling 2
HGNC:13280	ERO1 (S. cerevisiae)-like|ERO1-alpha|ERO1-like (S. cerevisiae)|ERO1A|ERO1L|Ero1alpha|endoplasmic reticulum oxidoreductase 1 alpha
HGNC:14355	ERO1-L(beta)|ERO1-like beta (S. cerevisiae)|ERO1B|ERO1LB|Ero1beta|endoplasmic reticulum oxidoreductase 1 beta
HGNC:26495	C12orf46|ERP27|ERp27|FLJ32115|PDIA8|chromosome 12 open reading frame 46|endoplasmic reticulum protein 27|endoplasmic reticulum protein 27 kDa|protein disulfide isomerase family A, member 8
HGNC:13799	C12orf8|ERP29|ERp28|ERp29|ERp31|PDI-DB|PDIA9|chromosome 12 open reading frame 8|endoplasmic reticulum protein 29|protein disulfide isomerase family A, member 9
HGNC:18311	ERP44|KIAA0573|PDIA10|TXNDC4|endoplasmic reticulum protein 44|protein disulfide isomerase family A, member 10|thioredoxin domain containing 4 (endoplasmic reticulum)
HGNC:18185	ERBB receptor feedback inhibitor 1|ERRFI1|GENE-33|MIG-6|RALT
HGNC:17474	ESAM|W117m|endothelial cell adhesion molecule
HGNC:24645	EFO1|ESCO1|ESO1|KIAA1911|establishment of cohesion 1 homolog 1 (S. cerevisiae)|establishment of sister chromatid cohesion N-acetyltransferase 1
HGNC:27230	EFO2|ESCO2|RBS|Roberts syndrome|establishment of cohesion 1 homolog 2 (S. cerevisiae)|establishment of sister chromatid cohesion N-acetyltransferase 2
HGNC:3465	ESD|S-formylglutathione hydrolase|esterase D|esterase D/formylglutathione hydrolase
HGNC:15898	C20orf6|ESF1|ESF1 nucleolar pre-rRNA processing protein homolog|ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)|bA526K24.1|chromosome 20 open reading frame 6
HGNC:3466	ESM1|endothelial cell specific molecule 1|endothelial cell-specific molecule 1
HGNC:16856	ESP1|ESPL1|KIAA0165|SEPA|extra spindle pole bodies homolog 1 (S. cerevisiae)|extra spindle pole bodies like 1, separase|extra spindle poles like 1 (S. cerevisiae)|separase|separin|separin, cysteine protease
HGNC:13281	DFNB36|ESPN|deafness, autosomal recessive 36|espin
HGNC:27937	ESPNL|FLJ42568|espin-like
HGNC:3467	ESR|ESR1|Era|NR3A1|estrogen receptor 1
HGNC:3468	ER beta|ESR2|Erb|NR3A2|estrogen receptor 2|estrogen receptor 2 (ER beta)
HGNC:25966	ESRP1|FLJ20171|RBM35A|RNA binding motif protein 35A|epithelial splicing regulatory protein 1
HGNC:26152	ESRP2|FLJ21918|RBM35B|RNA binding motif protein 35B|epithelial splicing regulatory protein 2
HGNC:3471	ERR1|ERRa|ERRalpha|ESRL1|ESRRA|NR3B1|estrogen related receptor alpha
HGNC:3473	DFNB35|ERR2|ERRb|ERRbeta|ESRL2|ESRRB|NR3B2|deafness, autosomal recessive 35|estrogen related receptor beta
HGNC:3474	ESRRG|NR3B3|estrogen related receptor gamma
HGNC:14865	ESX homeobox 1|ESX1|ESX1L|ESXR1|extraembryonic, spermatogenesis, homeobox 1 homolog (mouse)
HGNC:29534	ESYT1|FAM62A|KIAA0747|MBC2|extended synaptotagmin 1|extended synaptotagmin-like protein 1|family with sequence similarity 62 (C2 domain containing), member A
HGNC:22211	CHR2SYT|ESYT2|FAM62B|KIAA1228|extended synaptotagmin 2|extended synaptotagmin-like protein 2|family with sequence similarity 62 (C2 domain containing), member B
HGNC:24295	CHR3SYT|ESYT3|FAM62C|extended synaptotagmin 3|extended synaptotagmin-like protein 3|family with sequence similarity 62 (C2 domain containing), member C
HGNC:24648	ETAA1|ETAA16|Ewing tumor associated antigen 1|Ewing's tumor-associated antigen 1
HGNC:3477	ERF|ERF1|ETF1|RF1|SUP45L1|TB3-1|eRF1|eukaryotic translation termination factor 1|polypeptide chain release factor 1|sup45 (yeast omnipotent suppressor 45) homolog-like 1
HGNC:3481	EMA|ETFA|GA2|MADD|electron transfer flavoprotein alpha subunit|electron-transfer-flavoprotein, alpha polypeptide|glutaric aciduria II
HGNC:3482	ETFB|electron transfer flavoprotein beta subunit|electron-transfer-flavoprotein, beta polypeptide
HGNC:28739	C12orf72|DKFZp451L235|ETFBKMT|METTL20|MGC50559|chromosome 12 open reading frame 72|electron transfer flavoprotein beta subunit lysine methyltransferase|methyltransferase like 20
HGNC:3483	ETFDH|ETFQO|electron transfer flavoprotein dehydrogenase|electron-transferring-flavoprotein dehydrogenase
HGNC:27052	ETFRF1|LYR motif containing 5|LYRM5|electron transfer flavoprotein regulatory factor 1
HGNC:23287	ETHE1|ETHE1, persulfide dioxygenase|HSCO|YF13H12|ethylmalonic encephalopathy 1
HGNC:24649	EKI|EKI1|ETNK1|ethanolamine kinase 1
HGNC:25575	EKI2|ETNK2|FLJ10761|ethanolamine kinase 2
HGNC:14404	AGXT2L1|ETNPPL|alanine-glyoxylate aminotransferase 2-like 1|ethanolamine-phosphate phospho-lyase
HGNC:3488	Avian erythroblastosis virus E26 (v-ets) oncogene homolog-1|ETS proto-oncogene 1, transcription factor|ETS-1|ETS1|EWSR2|FLJ10768|ets protein|v-ets avian erythroblastosis virus E26 oncogene homolog 1
HGNC:3489	ETS proto-oncogene 2, transcription factor|ETS2|v-ets avian erythroblastosis virus E26 oncogene homolog 2|v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)
HGNC:3490	ER81|ETS variant 1|ETV1|ets variant gene 1
HGNC:3491	ER71|ETS variant 2|ETV2|ets variant gene 2
HGNC:3492	ETS variant 3|ETV3|PE-1|ets variant gene 3, ETS family transcriptional repressor
HGNC:33834	ETS variant 3 like|ETV3L|FLJ16478|ets variant gene 3-like
HGNC:3493	E1A enhancer binding protein|E1A-F|E1AF|ETS variant 4|ETV4|PEA3|ets variant gene 4 (E1A enhancer-binding protein, E1AF)
HGNC:3494	ERM|ETS variant 5|ETV5|ets variant gene 5 (ets-related molecule)|ets-related molecule
HGNC:3495	ETS variant 6|ETV6|TEL|TEL oncogene|ets variant gene 6 (TEL oncogene)
HGNC:18160	ETS variant 7|ETV7|TEL-2|TEL2|TEL2 oncogene|ets variant gene 7 (TEL2 oncogene)
HGNC:25816	EVA1A|FAM176A|FLJ13391|TMEM166|eva-1 homolog A (C. elegans)|eva-1 homolog A, regulator of programmed cell death|family with sequence similarity 176, member A|transmembrane protein 166
HGNC:25558	C1orf78|EVA1B|FAM176B|FLJ10647|chromosome 1 open reading frame 78|eva-1 homolog B|eva-1 homolog B (C. elegans)|family with sequence similarity 176, member B
HGNC:13239	B18|B19|C21orf63|C21orf64|EVA1C|FAM176C|PRED34|chromosome 21 open reading frame 63|chromosome 21 open reading frame 64|eva-1 homolog C|eva-1 homolog C (C. elegans)|family with sequence similarity 176, member C
HGNC:3497	DWF-1|EVC|Ellis van Creveld protein|Ellis van Creveld syndrome|EvC ciliary complex subunit 1
HGNC:19747	EVC2|Ellis van Creveld syndrome 2|EvC ciliary complex subunit 2|LBN|limbin
HGNC:3499	EVDA|EVI2|EVI2A|ecotropic viral integration site 2A
HGNC:3500	CD361|D17S376|EVDB|EVI2B|ecotropic viral integration site 2B
HGNC:3501	EVI5|NB4S|ecotropic viral integration site 5|neuroblastoma stage 4S gene
HGNC:30464	EVI5L|ecotropic viral integration site 5 like
HGNC:20234	EVL|Enah/Vasp-like|RNB6
HGNC:3503	EVPK|EVPL|envoplakin
HGNC:35236	EVPLL|envoplakin like
HGNC:3506	EVX1|eve, even-skipped homeobox homolog 1 (Drosophila)|even-skipped homeobox 1
HGNC:3507	EVX2|eve, even-skipped homeobox homolog 2 (Drosophila)|even-skipped homeobox 2
HGNC:3508	EWS|EWS RNA binding protein 1|EWSR1|Ewing sarcoma breakpoint region 1
HGNC:28507	EXD1|EXDL1|MGC33637|exonuclease 3'-5' domain containing 1|exonuclease 3'-5' domain-like 1
HGNC:20217	C14orf114|EXD2|EXDL2|FLJ10738|chromosome 14 open reading frame 114|exonuclease 3'-5' domain containing 2|exonuclease 3'-5' domain-like 2
HGNC:26023	EXD3|FLJ20433|LOC54932|exonuclease 3'-5' domain containing 3|mut-7
HGNC:3511	EXO1|HEX1|exonuclease 1|hExoI|rad2 nuclease family member, homolog of S. cerevisiae exonuclease 1
HGNC:26115	C1orf176|DEM1|EXO5|FLJ21144|chromosome 1 open reading frame 176|defects in morphology 1 homolog (S. cerevisiae)|exonuclease 5
HGNC:30380	BM-102|EXOC1|FLJ10893|SEC3|SEC3-like 1 (S. cerevisiae)|SEC3L1|Sec3p|exocyst complex component 1
HGNC:24968	EXOC2|FLJ11026|SEC5-like 1 (S. cerevisiae)|SEC5L1|Sec5p|exocyst complex component 2
HGNC:30378	EXOC3|SEC6-like 1 (S. cerevisiae)|SEC6L1|Sec6p|exocyst complex component 3
HGNC:27540	EXOC3L|EXOC3L1|FLJ35539|FLJ35587|exocyst complex component 3 like 1|exocyst complex component 3-like|exocyst complex component 3-like 1
HGNC:30162	EXOC3L2|FLJ36147|XTP7|exocyst complex component 3 like 2
HGNC:20120	C14orf73|EXOC3L4|chromosome 14 open reading frame 73|exocyst complex component 3 like 4
HGNC:30389	EXOC4|KIAA1699|MGC27170|SEC8|SEC8-like 1 (S. cerevisiae)|SEC8L1|Sec8p|exocyst complex component 4
HGNC:10696	EXOC5|SEC10|SEC10 (S. cerevisiae)-like 1|SEC10-like 1 (S. cerevisiae)|SEC10L1|SEC10P|exocyst complex component 5
HGNC:23196	DKFZp761I2124|EXOC6|EXOC6A|FLJ1125|MGC33397|SEC15-like 1 (S. cerevisiae)|SEC15L|SEC15L1|Sec15p|exocyst complex component 6
HGNC:17085	EXOC6B|KIAA0919|SEC15 homolog B (S. cerevisiae)|SEC15-like 2 (S. cerevisiae)|SEC15B|SEC15L2|exocyst complex component 6B
HGNC:23214	EXO70|EXOC7|Exo70p|KIAA1067|YJL085W|exocyst complex component 7
HGNC:24659	EXO84|EXOC8|Exo84p|SEC84|exocyst complex component 8
HGNC:3347	ENDOGL1|ENDOGL2|ENGL|ENGL-a|ENGL-b|EXOG|endo/exonuclease (5'-3'), endonuclease G-like|endonuclease G-like 1|endonuclease G-like 2
HGNC:17286	CGI-108|CSL4|CSL4 exosomal core protein homolog (yeast)|Csl4p|EXOSC1|SKI4|Ski4p|exosome component 1|hCsl4p|p13
HGNC:17097	EXOSC2|RRP4|Rrp4p|exosome component 2|hRrp4p|homolog of yeast RRP4 (ribosomal RNA processing 4), 3' 5' exoribonuclease (RRP4)|p7
HGNC:17944	CGI-102|CGI-102 protein|EXOSC3|RRP40|Rrp40p|exosome component 3|exosome component Rrp40|hRrp-40|hRrp40p|p10
HGNC:18189	EXOSC4|FLJ20591|RRP41|RRP41A|Rrp41p|SKI6|Ski6p|exosome component 4|exosome component Rrp41|hRrp41p|p12A
HGNC:24662	EXOSC5|MGC12901|RRP41B|RRP46|Rrp46p|exosome component 5|exosome component Rrp46|hRrp46p|p12B
HGNC:19055	EAP4|EXOSC6|MTR3|Mtr3 (mRNA transport regulator 3)-homolog (yeast)|Mtr3p|exosome component 6|hMtr3p|p11
HGNC:28112	EAP1|EXOSC7|KIAA0116|RRP42|Rrp42p|exosome component 7|hRrp42p|p8
HGNC:17035	CBP-interacting protein 3|CIP3|EAP2|EXOSC8|OIP2|Opa interacting protein 2|RRP43|Rrp43p|bA421P11.3|exosome component 8|p9
HGNC:9137	EXOSC9|PM/Scl-75|PMSCL1|RRP45|Rrp45p|exosome component 9|p5|p6|polymyositis/scleroderma autoantigen 1 (75kD)|polymyositis/scleroderma autoantigen 1, 75kDa
HGNC:9138	EXOSC10|PM-Scl|PM/Scl-100|PMSCL2|RRP6|Rrp6p|exosome component 10|p2|p3|p4|polymyositis/scleroderma autoantigen 2 (100kD)|polymyositis/scleroderma autoantigen 2, 100kDa
HGNC:30578	EXPH5|SLAC2-B|exophilin 5|synaptotagmin-like homologue lacking C2 domains b
HGNC:3512	EXT1|Glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase|LGCR|LGS|Langer-Giedion syndrome chromosome region|N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase|exostoses (multiple) 1|exostosin 1|exostosin glycosyltransferase 1|ttv
HGNC:3513	EXT2|Glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase|N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase|SOTV|exostoses (multiple) 2|exostosin 2|exostosin glycosyltransferase 2
HGNC:3515	EXTL|EXTL1|MGC70794|alpha-N-acetylglucosaminyltransferase II|exostoses (multiple)-like 1|exostosin like glycosyltransferase 1|exostosin-L|glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase|glucuronyl-N-acetylglucosaminylproteoglycan alpha-1,4-N- acetylglucosaminyltransferase
HGNC:3516	EXTL2|alpha-1,4-N-acteylhexosaminyltransferase|exostoses (multiple)-like 2|exostosin like glycosyltransferase 2
HGNC:3518	EXTL3|REG receptor|REGR|botv|exostoses (multiple)-like 3|exostosin like glycosyltransferase 3|glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase
HGNC:3519	BOR|EYA transcriptional coactivator and phosphatase 1|EYA1|eyes absent (Drosophila) homolog 1|eyes absent homolog 1 (Drosophila)
HGNC:3520	EAB1|EYA transcriptional coactivator and phosphatase 2|EYA2|eyes absent (Drosophila) homolog 2|eyes absent homolog 2 (Drosophila)
HGNC:3521	DKFZp686C132|EYA transcriptional coactivator and phosphatase 3|EYA3|eyes absent (Drosophila) homolog 3|eyes absent homolog 3 (Drosophila)
HGNC:3522	CMD1J|DFNA10|EYA transcriptional coactivator and phosphatase 4|EYA4|eyes absent (Drosophila) homolog 4|eyes absent homolog 4 (Drosophila)
HGNC:21555	C6orf178|C6orf179|C6orf180|EGF-like-domain, multiple 10|EGF-like-domain, multiple 11|EGFL10|EGFL11|EYS|RP25|SPAM|bA166P24.2|bA307F22.3|bA74E24.1|chromosome 6 open reading frame 178|chromosome 6 open reading frame 179|chromosome 6 open reading frame 180|dJ1018A4.2|dJ303F19.1|eyes shut homolog (Drosophila)|retinitis pigmentosa 25 (autosomal recessive)
HGNC:3526	EZH1|KIAA0388|KMT6B|enhancer of zeste (Drosophila) homolog 1|enhancer of zeste 1 polycomb repressive complex 2 subunit|enhancer of zeste homolog 1 (Drosophila)
HGNC:3527	ENX-1|EZH1|EZH2|KMT6|KMT6A|enhancer of zeste (Drosophila) homolog 2|enhancer of zeste 2 polycomb repressive complex 2 subunit|enhancer of zeste homolog 2 (Drosophila)
HGNC:12691	EZR|VIL2|cytovillin 2|ezrin|villin 2 (ezrin)
HGNC:3535	F2|coagulation factor II (thrombin)|coagulation factor II, thrombin|prepro-coagulation factor II
HGNC:3537	CF2R|F2R|PAR-1|PAR1|TR|coagulation factor II (thrombin) receptor|coagulation factor II thrombin receptor|protease activated receptor 1
HGNC:3538	F2R like trypsin receptor 1|F2RL1|GPR11|PAR2|coagulation factor II (thrombin) receptor-like 1|proteinase-activated receptor-2
HGNC:3539	F2RL2|PAR3|coagulation factor II (thrombin) receptor-like 2|coagulation factor II thrombin receptor like 2|proteinase-activated receptor-3
HGNC:3540	F2R like thrombin/trypsin receptor 3|F2RL3|PAR4|coagulation factor II (thrombin) receptor-like 3|proteinase-activated receptor-4
HGNC:3541	CD142|F3|TF|coagulation factor III (thromboplastin, tissue factor)|coagulation factor III, tissue factor|tissue factor
HGNC:3542	F5|coagulation factor V|coagulation factor V (proaccelerin, labile factor)
HGNC:3544	F7|FVII coagulation protein|coagulation factor VII|coagulation factor VII (serum prothrombin conversion accelerator)|eptacog alfa|factor VII
HGNC:3546	DXS1253E|F8|F8C|FVIII|Factor VIIIF8B|HEMA|coagulation factor VIII|coagulation factor VIII, procoagulant component|hemophilia A
HGNC:3547	DXS522E|F8A|F8A1|coagulation factor VIII-associated (intronic transcript) 1|coagulation factor VIII-associated 1
HGNC:31849	F8A2|coagulation factor VIII-associated (intronic transcript) 2|coagulation factor VIII-associated 2
HGNC:31850	F8A3|coagulation factor VIII-associated (intronic transcript) 3|coagulation factor VIII-associated 3
HGNC:3551	Christmas disease|F9|FIX|Factor IX|coagulation factor IX|hemophilia B|plasma thromboplastic component
HGNC:3528	F10|coagulation factor X
HGNC:3529	F11|FXI|coagulation factor XI|plasma thromboplastin antecedent
HGNC:14685	CD321|F11 receptor|F11R|JAM-1|JAM-A|JAM1|JAMA|JCAM|PAM-1|junctional adhesion molecule 1
HGNC:3530	F12|coagulation factor XII|coagulation factor XII (Hageman factor)
HGNC:3531	F13A|F13A1|coagulation factor XIII A chain|coagulation factor XIII, A1 polypeptide
HGNC:3534	F13B|FXIIIB|coagulation factor XIII B chain|coagulation factor XIII, B polypeptide
HGNC:21197	FA2H|FAAH|FAXDC1|FLJ25287|SPG35|fatty acid 2-hydroxylase|fatty acid hydroxylase|fatty acid hydroxylase domain containing 1|spastic paraplegia 35 (autosomal recessive)
HGNC:3553	FAAH|FAAH-1|fatty acid amide hydrolase
HGNC:26440	AMDD|FAAH-2|FAAH2|FLJ31204|RP11-479E16.1|amidase domain containing|fatty acid amide hydrolase 2
HGNC:26428	C1orf86|FAAP20|FLJ31031|Fanconi anemia core complex associated protein 20|chromosome 1 open reading frame 86
HGNC:28467	C19orf40|FAAP24|FLJ46828|Fanconi anemia core complex associated protein 24|Fanconi anemia-associated protein, 24kDa|MGC32020|chromosome 19 open reading frame 40
HGNC:26171	C17orf70|FAAP100|FLJ22175|Fanconi anemia core complex associated protein 100|Fanconi anemia-associated protein, 100kDa|chromosome 17 open reading frame 70
HGNC:3555	FABP1|L-FABP|fatty acid binding protein 1|fatty acid binding protein 1, liver
